	class	excl	len	neg_em	neg_sm	pos_em	pos_sm	quest	text
18815	0	0	5	0	0	0	2	0	    твой телефон  у них как наряд без очереди  только его все хотят    
18816	0	0	3	0	0	0	1	0	никто не пожалел что сходил d 
18817	0	0	9	0	0	0	2	0	     нуу  у тебя сейчас это выходит  и очень даже неплохо  терпение и всему свое время чувак  
18818	0	0	12	0	0	0	0	0	я хочу спаать  конфликтология меня усыпляет  а впереди еще и ценностные ориентации  домой приеду  сразу под одеялко и спать 
18819	0	0	9	0	0	0	0	0	приятно получать подарки  особенно без повода и особенно таких забавных котов    
18820	0	0	3	0	0	0	0	0	 не за что  в какой то степени ненавижу зиму
18821	0	0	6	0	0	0	0	0	 главное  чтобы голос не пропадал  а мы вас и слепым любить будем 
18822	0	0	7	0	0	0	0	0	прохоров  я ищу девушку  котороя может хорошо стратегически планировать  ну и красивую   
18823	0	0	7	0	0	0	0	0	 ничего  студенты народ умелый  за ночь выучить могут  по себе знаю 
18824	0	0	8	0	0	0	2	0	    оо бооже  ты лидируешь в этом списке милостей  лол  я тебя тоже лавки  ахаха  d
18825	0	0	6	0	0	0	1	0	 чувак мы с тобой об этом в тви написали так что кто надо те уже знают d
18826	0	0	6	0	0	0	0	0	интересно опоздаю ли я завтра на вычмат  ооочень интересно   
18827	0	0	3	0	0	0	1	0	   вот такие   городские легенды    d
18828	0	0	9	0	0	0	1	0	 просто я болею и у меня нос забит  и я сегодня проснулась от того что дышать не могу  dd
18829	0	0	4	0	0	0	1	0	 просто у нас телепатия     этим все объясняется  d
18830	0	0	5	0	0	0	1	0	 а я люблю зиму  можно снежками закидать кого то  d
18831	0	0	5	0	0	0	3	0	    такой содержательный инстаграм  но ти все равно красота    
18832	0	0	9	0	0	0	0	0	 обещали в   м нейтана  поэтому посмотрела   й  с но    все оказалось уткой  пампам 
18833	0	1	3	0	0	0	0	0	 о да  это становится мучительно  но я держусь   
18834	0	0	5	0	0	0	0	0	повадки обезьян    много букв на английском  но интересных  
18835	0	0	6	0	0	0	1	0	   вот оно   слепое сектантство    типа навальнизма какого то 
18836	0	0	3	0	0	0	1	0	 вот не купила бы я его сама нигде  
18837	0	0	9	0	0	0	3	0	исландия зачет    реально зачет     даже не смотря на ее голос электронная музыка ей подошла   
18838	0	0	3	0	0	0	2	0	    афигеть о  ты крут  поздравляю d
18839	0	0	6	0	0	0	0	0	  предлагаю рассмотреть заявку павла завтра в школе 
18840	0	0	4	0	0	0	1	0	   они меряли манту на уроке d ахахахах
18841	0	3	15	0	0	0	0	0	 да ой кстати я написала туш просто мягкий знак забыла   но мы свои люди   так что я думаю мы поймем друг друга  крошка моя   
18842	0	8	14	0	0	0	1	0	блиин    не могу  очень страашно     а именно за вольные  за первую особенно  и за вторую акробатику средне              ладно я всё смогу 
18843	0	0	5	0	0	0	0	0	очередной день когда я желаю чтобы школьники повеселись  
18844	0	0	9	0	0	0	0	0	похоже  что гудков старший  судя по его твитам  сейчас в жуткой депрессии  что не яценюк или тягнибок     
18845	0	1	11	0	0	0	1	0	   на работе лежат конфеты   мишка косолапый с орехами    хочется добавить     с воот такенными орехами      
18846	0	0	13	0	0	0	0	2	 ахах вот говно вначале ангелочек мой хороший потом сразу мудила    я не чо дома сижу ток встал  а ты в школе   
18847	0	0	11	0	0	0	1	0	омг  я теперь понял как делаются настоящие дранники    а еще  у моей девушки замечательный отец  надо записать его сотовы
18848	0	0	5	0	0	0	1	0	"воть  и зима пришла  
 snow  winter "
18849	0	0	12	0	0	0	1	0	  разрешите представиться  михаил варшавский  уролог  среди друзей известен  как доктор хуйболит dd  follow
18850	0	0	3	0	0	0	0	0	 ахах  просто кто то веселый такой 
18851	0	2	8	0	0	0	1	0	посвящение в гимназисты на ура  спасибо дине суслику и леше за компанию    
18852	0	0	4	0	0	0	1	0	твоя страсть зашкаливает систер  d 
18853	0	0	7	0	0	0	0	1	у каждого есть своя странность так вот какая у тебя странность     везде находить позитив     
18854	0	0	5	0	0	0	0	0	 иногда мне кажется  что дух делает   физика   тела 
18855	0	2	4	0	0	0	1	0	 привет  скорее выздоравливай и больше никогда не болей    
18856	0	0	5	0	0	0	1	0	 чем бы ни тешили сь  лишь бы   наизнанку не выворачивали      
18857	0	0	8	0	0	0	1	1	   увидела красивого парня  челка улетела  споткнулась  потекли сопли  d 
18858	0	0	6	0	0	0	0	0	 ну какие угодно только не география физика химия и биология 
18859	0	0	6	0	0	0	0	0	настоящий мужчина не тот кто рвёт не себе рубаху  а тот   кто рвет на себе презерватив 
18860	0	0	9	0	0	0	1	0	 хоолны сав чинь таалагдаж байна хуучны хонгон цагаан коструул   
18861	0	0	11	0	0	0	1	1	   я думаю  что будет лимит  поэтому кому твит с новогодней картинкой  первые    сегодня  остальные завтра    
18862	0	0	6	0	0	0	0	0	   челябинские велосипедисты на столько суровы  что никогда не переключаются с передачи      d
18863	0	0	6	0	0	0	0	1	ленину интересно хватает места в гробу чтобы переворачиваться   
18864	0	0	7	0	0	0	1	0	мое безделье дошло до безрассудства  ем лимоны вилкой d
18865	0	0	6	0	0	0	0	0	нужно было сплетать движения  внутри и снаружи         ff
18866	0	1	6	0	0	0	1	0	я люблюю тебяя до слёёз    без умаа люблюю  и плевать  что ты нет  d
18867	0	0	4	0	0	0	0	0	   вот как выглядит настоящая селедка под шубой  
18868	0	0	5	0	0	0	1	0	 у меня собака еще как сирена выйдет и начинает гавкать d
18869	0	0	6	0	0	0	0	0	сделай с ребенком уроки по  классу  почувствуй себя идиотом          
18870	0	0	14	0	0	0	0	0	 неа  мне в воскресенье пришлось работать целый день  контраста не наблюдаю   просто по такой погоде вообще из дома не хочу выходить
18871	0	0	6	0	0	0	1	0	   ахаха   не   какое то чп    а разбитая милевским феррари       
18872	0	0	8	0	0	0	0	0	 пахаха так хале тут сидишь а ну быстро стих учи что б    получил 
18873	0	0	4	0	0	0	0	0	  аха  сами ж за него голосовали  а теперь не нравится  
18874	0	0	6	0	0	0	1	0	день рождения начинается    ми ми ми 
18875	0	0	6	0	0	0	1	0	ну а потом поняли какими пидрилками мы были и снова начали общаться  d
18876	0	0	4	0	0	0	1	0	нет все таки уха под холодную водочку это хорошо   
18877	0	0	4	0	0	0	1	0	 солдат   помню  конечно  я же потом еще раз   гоняла туда 
18878	0	0	4	0	0	0	0	0	 потому что адекватно реагировать на такое не получается 
18879	0	0	3	0	0	0	2	0	с факлом    именно факлом    
18880	0	1	7	0	0	0	1	1	   лента  кому твит со случайной звездой        делаю всем   
18881	0	0	6	0	0	0	2	0	 ахаха хорошо    но дэвида я тоже люблю так что с удовольствием посмотрю фильм с ним  
18882	0	0	4	0	0	0	0	0	 да я ушла в комнату и хочу чтоб меня не трогали 
18883	0	0	3	0	0	0	0	1	 а что за татуировка у тебя  фото в студию  
18884	0	3	9	0	0	0	0	0	 video  cool  respect  funny    ухахахаха жесть крутота  смотреть всем   
18885	0	0	8	0	0	0	1	0	какие то однообразные дни пошли    надо внести разнообразие  нет   наркотики не подойдут  d
18886	0	0	4	0	0	0	1	0	   к шоссе в пенсильвании примерзла газировка   
18887	0	0	4	0	0	0	0	0	 для студентов с кафедры психиатрии   возможно 
18888	0	0	11	0	0	0	0	0	  кажется что турить миллиард лет подряд они не  по второму кругу пошли  когда то надо и дома сидеть  не рассчитываю
18889	0	1	7	0	0	0	1	0	новогодние мультики    немного сказочного и доброго настроения и себе и малышам  
18890	0	3	6	0	0	0	0	0	   отец и дочь      полтавчане с нами      спасибо вам       євромайдан 
18891	0	0	7	0	0	0	0	0	вирус потравил тараканов и сам видимо обдышался   не отвечает собака 
18892	0	0	5	0	0	0	1	0	мой самый любимый   сладких снов всем   
18893	0	1	5	0	0	0	1	0	соседи уже стучат в стенку  наконец то нормальная электруха    
18894	0	0	4	0	0	0	0	0	вот это настоящий снег   я так долго ждала этого с  
18895	0	0	7	0	0	0	0	0	  ссора жесткая   явление любимого человека  воспоминания   спать
18896	0	5	10	0	0	0	1	0	как то прошло мимо меня  в следующий раз обязательно пойду  сумасшедшая it вечернка   комменты доставляют      
18897	0	0	8	0	0	0	0	0	столько времени не могли отремонтировать северную и восточную трибуну тут раз и готово 
18898	0	0	8	0	0	0	0	0	на конец то пиры и сиды появились  норм скорость  так что  может еще перед сном опробую 
18899	0	0	10	0	0	0	0	0	немного о футболе  ханданович может перейти в  манчестер сити   а йоветич в  интер    спорт  футбол
18900	0	0	2	0	0	0	1	0	   и кирюша владуши     
18901	0	0	7	0	0	0	1	0	буду сейчас бухам планировать обновления парка машин  мухахахаха   
18902	0	0	8	0	0	0	1	0	пока лентаа о  пойду чай пить и сериалы смотреть  dd
18903	0	0	14	0	0	0	0	0	все еще болею  но теперь не так тяжело  новый образ придает сил и желания скорее всем показаться и посмотреть на реакцию коллег и учеников  
18904	0	0	9	0	0	0	0	0	 мг  я даже уже и сюжет придумал   но там будет все сразу ты делаешь мне минет и вставляешь мне палец и начинаешь
18905	0	0	3	0	0	0	1	0	  я добавил  надеюсь поможет  d
18906	0	0	9	0	0	0	0	0	пусть эта зима будет самой бешеной самой веселой самой счастливой     
18907	0	0	4	0	0	0	0	0	 на вкус и цвет товарищ только в африке 
18908	0	1	6	0	0	0	1	0	сбылась мечта идиота  поеду в мюллюпельто на поезде   
18909	0	0	6	0	0	0	1	0	теперь и настюха смотрит пэле не в лицо а туда d моя школа
18910	0	0	1	0	0	0	1	0	   смотрю     
18911	0	0	11	0	0	0	0	0	 я  если честно  редко на кого то обижаюсь  не конфликтный я человек  хотя если меня уж сильно обидеть трудно придется 
18912	0	0	3	0	0	0	0	0	 ну когда тебя увижу обязательно поставлю 
18913	0	0	10	0	0	0	1	0	мама купила вкусные чтучки они такие жк как манбаринки чай с ними пить    
18914	0	0	6	0	0	0	1	0	 оны шилдэгүүдээ тодруулаад завгүй байна аа     
18915	0	0	4	0	0	0	1	0	любимый актёр  он такой милашка  dd 
18916	0	0	4	0	0	0	1	0	интересно  какой у меня будет нг  как поздравлять  какая ночь  
18917	0	0	5	0	0	0	1	0	 не я ставила мэм а лицо у меня там скажем так не фонтан  d
18918	0	0	6	0	0	0	1	0	    с днем рождения о  больше тебе сытной и вкусной еды 
18919	0	0	6	0	0	0	1	0	  девочки забейте  у неё в последнее время обострение d
18920	0	3	4	0	0	0	1	0	 ой я представил что будет       d я уже не терпением жду        
18921	0	1	5	0	0	0	0	0	и вообще это ильдар начал откровенничать в твиттере  
18922	0	0	7	0	0	0	1	0	нуу  по правде я встала так рано  потому что мы с мамой собрались за платьем d
18923	0	0	5	0	0	0	0	0	 я даже кое что купил  чтобы отразить это твое пристрастие  
18924	0	0	8	0	0	0	1	1	 в вене тоже не разрешали  но кто посмеет отобрать i phone  запечатлевший матисса    
18925	0	0	10	0	0	0	1	0	ехали с кадетами из их корпуса  ахахах весело казалось будто кроме нас никого в маршрутке не было dd
18926	0	0	2	0	0	0	2	0	    у меня не   а   больших плакатов d
18927	0	0	12	0	0	0	1	1	   всё забываю отписаться    неделю назад  когда приехал  дочка про что то выдала   мама  а что это плохо нюхает    не сразу
18928	0	0	3	0	0	0	0	0	чувства к тебе безграничны   
18929	0	0	4	0	0	0	0	0	 да  напиши ему кстати  а то мой вк что то тупит
18930	0	3	8	0	0	0	0	0	видюшка про фанфикшн в реальной жизни   это чумаа    рыдаю и истерю  ололо          
18931	0	0	8	0	0	0	1	0	 я вроде вчера первые строчки выучила  щас забыла уже  ну и   конечно  мне лень   
18932	0	0	7	0	0	0	0	0	кстати завтра картрайт на версусе всем приятных просмотров  
18933	0	0	11	0	0	0	1	0	 ага    льёть целый день однако     канал пугает после    дек  зима приходит   приветики          
18934	0	0	10	0	0	0	1	0	 ахахх  тогда скорее ты  раз я рапунцель  а спущу тебе свои шикарные длинные волосы крошка   
18935	0	0	3	0	0	0	1	0	    дашка  ты тоже чего нибудь покрепче возьми   
18936	0	0	2	0	0	0	1	0	 оо  пошёл я d 
18937	0	0	10	0	0	0	1	0	посмотрела видос где ирхин был в классе   и у него чёлка была прям как у эмо я так угорала с него скаа dd
18938	0	1	15	0	0	0	0	0	настоящая любовь  это пожалуй то самое ради чего стоит жить      вот такое лиричное утро  всем влюбленным привет  ловите пять  
18939	0	0	8	0	0	0	0	1	а у всех опепатор  мегафон так любопытно изменил название сегодня     сочи      ачебнепоскромничать 
18940	0	0	4	0	0	0	1	0	у нас сегодня суши по беларусски         •home• 
18941	0	1	5	0	0	0	0	1	интересно только я так радуюсь как маленькая выпавшему снегу        
18942	0	0	7	0	0	0	3	0	 она и правда ебанутая     думающая что создатель демон     и он женится на ней     но тут… 
18943	0	0	10	0	0	0	1	0	разбудил     у неё приятный голос  даже когда простуженный     сервис тви будильника становится популярным
18944	0	0	6	0	0	0	1	0	то  что случилось со мной сегодня не поместится в     символов    happyday
18945	0	0	6	0	0	0	0	0	 есть там работает одна моя знакомая женщина если надо узнать я узнаю 
18946	0	0	3	0	0	0	0	0	очень интересный английский  
18947	0	0	3	0	0	0	1	0	     я за это время что слушал уже выучил  з 
18948	0	1	3	0	0	0	1	0	азазазазазаз   прости чел    d 
18949	0	0	7	0	0	0	0	0	начинаю подумывать о том  чтобы в этом году у родных подарки на нг заказывать     
18950	0	0	8	0	0	0	0	0	   а еще я люблю внезапно встречать своих упоротых друзей х  я верю  что это судьба 
18951	0	0	8	0	0	0	1	0	  я начинаю догадываться  зачем учёные затягивают окончательное решение вопроса бессмертия   
18952	0	0	5	0	0	0	0	0	а если и способны  что то   изобразить    то типа того  что было в первых постах     
18953	0	0	2	0	0	0	1	0	ну как же без фотки с ёлочкой d 
18954	0	0	11	0	0	0	1	0	    хочу провести новогоднюю ночь вместе с  просто хочу рядом с тобой быть не только в новогоднюю ночь  
18955	0	0	4	0	0	0	0	0	 я давно на них подсела  и клипы у него обалденные
18956	0	0	8	0	0	0	0	0	 щас я тут все как надо настрою и найду тебя везде  давненько у меня такой забав ной игрушки не было  
18957	0	0	4	0	0	0	0	0	    предновогодние обнимашки       и убегаю  пока    
18958	0	0	8	0	0	0	0	1	 девушки некрасивые   там одна на хачатрян похожа   тебе должна понравиться   
18959	0	2	13	0	0	0	1	0	ура   поставил win    опять  снова и остальные подобные слова   осталось лишь поставить софт    и конфетка готова    
18960	0	0	5	0	0	0	1	0	 я вообщето подтролить тебя хотел  чтобы ты зевала побольше  d
18961	0	0	10	0	0	0	1	0	 я сильно не вникала  но  как поняла  они хотели заказать всё меню  а им отказали  могу обманывать   
18962	0	0	6	0	0	0	1	1	 змазыч еду что ли в зале увидела   такие глаза  
18963	0	1	12	0	0	0	1	3	    лет не законно    а как же так  как допустили до такого  тоесть на майдане людей не милиция била  а стая одетых гражданских      
18964	0	0	6	0	0	0	0	0	ну и ладно  хоть муть эта закончится  а поугарать можно и без квн  d
18965	0	1	4	0	0	0	1	0	alex sparrow            отдых для слабаков 
18966	0	0	9	0	0	0	0	0	редставить как у него это получилось и кинул нам за холодильник мы бля месяц мучались пока
18967	0	0	4	0	0	0	5	0	 и тибе килджой бро         чмокичмоки     
18968	0	0	13	0	0	0	0	0	 follow miss  ну  я не хочу думать  что он  подкаблучник     я думаю  что он просто искренне ее любит и  видя ее игрища и  козни  просто про
18969	0	2	10	0	0	0	0	0	еду в сугробе проделала только дырки для фар и лобовуху жеесть   но весело у меня тачка чудовище 
18970	0	0	14	0	0	0	2	0	терпеть не могу создавать искусственно себе настроение хотя в последнее время только этим и занимаюсь     смайлик в конце  мысли   от души  
18971	0	0	13	0	0	0	0	0	а  много готики  б  жилые дома   как из инкубатора  отличаются лишь оформлением      этажа    квартира на этаж  впритык   ff
18972	0	0	9	0	0	0	0	0	сегодня я видела город примерно так  иметь зрение    иногда круто  очень красиво☺️ 
18973	0	0	9	0	0	0	0	0	спасибо за задачку про блондинку     дня  всем классом думали куда делось    рублей    
18974	0	4	5	0	0	0	0	0	если было бы так  как я сейчай думаю     то я наверное  просто  вздохнула бы      
18975	0	0	6	0	0	0	0	0	   все становиться хорошо когда выбрасываешь дурные мысли о дурных людях          
18976	0	0	13	0	0	0	0	0	капитан филлипс хороший фильм про честного настоящего и преданного каких мало  капитана основан на реальных событиях   
18977	0	0	14	0	0	0	1	1	   почему так трудно найти куртку на зиму  не понимаю вообще  куртка какого типа мне подошла бы по всем моим требованиям  d
18978	0	0	17	0	0	0	0	0	помоги сочинить последнюю строчку   с тобой я выйду из комнаты с тобой в неё я войду не верю что жизнь наша прожита      скуби дуби дуу  
18979	0	0	9	0	0	0	0	0	решила все же подать повторно на визу  но документы с помощью агентства заполню  тогда уж на      все верно будет 
18980	0	0	7	0	0	0	1	0	пришла в н  наорала на нас и сказала  что будем дежурить еще неделю    
18981	0	0	3	0	0	0	0	0	 от юрчика нежданно  негаданно   
18982	0	0	10	0	0	0	0	0	   счастье есть  я получил зачёт по спецу   если получу ещё парочку завтра  то я допущен к сессии    
18983	0	3	4	0	0	0	1	0	   первоее местоо           молодцы ребят  
18984	0	0	4	0	0	0	0	0	это будет венец творения лаборатории касперского   
18985	0	0	12	0	0	0	1	0	пересмотрела концовку   голоса    сижу смеюсь  только сейчас заметила  как нагиев становился всё растрёпаннее  трансформация галстука   
18986	0	0	4	0	0	0	1	0	 вот и я так думаю  d опять в универе спать буду
18987	0	0	14	0	0	0	1	0	когда вчера с димой рассказывали байки бори от первых уст  просто задыхались от смеха d там блокбастер прямо вышел  ебать
18988	0	0	8	0	0	0	0	0	настроение прям поднимается  когда смотрю на все сегодняшние фоотки   спасибо крис
18989	0	0	4	0	0	0	1	1	что сейчас делаешь     пишу конспект по истории   
18990	0	0	3	0	0	0	1	0	это были очень  интересные уроки   d 
18991	0	0	10	0	0	0	0	0	люблю долго смотреть девушкам в глаза  у них такая смешная  но в то же время милая реакция 
18992	0	0	9	0	0	0	0	0	 всё ещё должно быть в снежинках  красиво переливаются     аленка  слаадко спать     
18993	0	0	9	0	0	0	0	0	i liked a  video  gta v online     празднуем  подписчиков      
18994	0	0	12	0	0	0	0	0	 не палишься  не сцы  но это будто ваще не ты пишешь   такая ранимая  кстати   со вторым я  лавочку закрыли или аккаунт скрыли
18995	0	0	6	0	0	0	1	0	   согласна  но жаль  что устранилось министерство    не сейчас  а от ситуации с газом
18996	0	0	2	0	0	0	0	0	 а  а то подумала  что у тебя там пробежечка  
18997	0	4	7	0	0	0	0	0	  а тем временем я поздравляю шотика с днем защитника дипломов        молодец
18998	0	0	10	0	0	0	0	0	нечаянно добавил твит у одной девченки в избранное толь потом понял что страница у бизона 
18999	0	0	10	0	0	0	1	1	   обсуждение windows phone с мишей перешло в обсуждение анальных игрушек  казалось бы  какая связь    
19000	0	0	6	0	0	0	0	0	   ну раз куинн носит дд то и бирсак бы тож подтянулся                      
19001	0	1	5	0	0	0	1	0	   всех с канадским народным праздником  день благодарения   
19002	0	0	2	0	0	0	2	0	    я знаю спасибо    
19003	0	0	13	0	0	0	0	0	 ничего  зенит поддержит реноме пл  выйдет в плэй офф ле  деваться то ему некуда  в отличии от цска и спартака 
19004	0	0	4	0	0	0	1	0	 он говорил  что из кубани  я говорил  что из краснодара d
19005	0	0	4	0	0	0	0	0	голодный жду еды    амазонка 
19006	0	0	10	0	0	0	0	0	безумно любили  помню всё  помню как это      не повторится такое больше никогда  ничего подобного не испытывал и не испытать больше никогда
19007	0	0	7	0	0	0	0	0	 ну оденься уже ты ради  всех тех людей   переживающих за твое здоровье 
19008	0	0	7	0	0	0	1	3	 чего это тебя в буэнос айрес потянуло  там лето  всё цветёт  мило     
19009	0	0	7	0	0	0	0	0	после того случая с ложкой как я вижу  фанов  любителей чан тории все больше и больше  
19010	0	0	7	0	0	0	0	0	а тепер  поки я погано себе почуваю  я буду писати в твіттер  
19011	0	2	6	0	0	0	0	0	   охренеть  вы не поверите кто меня за фоллоувил  сам медведев  привет  медвед  
19012	0	0	3	0	0	0	0	0	 надеюсь  я правильно тебя поняла    
19013	0	0	10	0	0	0	1	2	что день грядущий нам готовит  а что еще может готовить первый день без болеуталяющих       поживем  увидим 
19014	0	0	6	0	0	0	1	0	а мой любимый муж подарил мне неприлично крупные камушки   
19015	0	1	6	0	0	0	1	0	 ахахах за то пиздатый подарок кое кому было бы жарко d
19016	0	1	4	0	0	0	3	0	   не вышла рожей фоткай сиськи   d d d 
19017	0	0	15	0	0	0	1	0	вай джи стэны ненавидят см стэнов  см стэны ненавидят вай джи стэнов… всё вполне естественно    
19018	0	0	9	0	0	0	0	0	следующий урок мониторинг по биологии ненавижу а насрать буду писать наугад  
19019	0	0	12	0	0	0	0	0	болею почти неделю сижу дома одна второй день  сегодня пришли друзья я была так рада видеть их   
19020	0	1	5	0	0	0	0	0	с днем рождения   всего самого лучшего тебе  что только может быть 
19021	0	0	10	0	0	0	1	0	   последняя рабочая неделя в этом году и последняя неделя на текущем рабочем месте    символично 
19022	0	1	4	0	0	0	0	0	          давай  ждем твои творения 
19023	0	0	5	0	0	0	0	0	и конечно как обычно виновата буду я  классно делаешь 
19024	0	0	10	0	0	0	0	0	все через всех переступают ради своих целей и выгоды   и мне нужно учится   жаль совесть не позволяет
19025	0	0	8	0	0	0	1	0	пойду я посплю  отдохну  а то устала очень  спокойной  всем  ночи   
19026	0	0	5	0	0	0	2	0	    это вид спасской башни с йошкар олы    
19027	0	0	5	0	0	0	0	0	я поставила перед собой цель и добьюсь ее  чего бы мне это не стоило  все будет хорошо 
19028	0	0	12	0	0	0	0	0	безумно классно выступила рок н ролл группа   big boss    атмосфера потрясающая   спасибо  
19029	0	0	12	0	0	0	1	0	форточка настежь открыта сутками  хожу в домашних валенках и папином свитере почти до колена   люблю  когда прохладно d
19030	0	1	8	0	0	0	0	0	   доброе утро  с днем конституции  мира и добра вам и вашим близким   
19031	0	0	6	0	0	0	0	0	приятно   когда тебя добавляют знаменитые you tube блоггеры 
19032	0	1	11	0	0	0	2	0	 я тоже сижу пересматриваю dно это ваще коры были  ходит завывает там и эхо еще на весь дом надо было слышать  d
19033	0	1	10	0	0	0	0	0	   настя занимается таким милым делом  подарок для мамы своими руками это клево 
19034	0	0	6	0	0	0	0	0	напишу банальность но снег на солнце круто блестит 
19035	0	0	5	0	0	0	0	0	это не плохо  это лишне         ой  а для мужчин может и нет  может это мышцы
19036	0	0	9	0	0	0	1	0	   представляете умудрился уже посмотреть хоббит  пустошь смауга и уже в hd   ребята быстрые    
19037	0	0	8	0	0	0	2	0	на улице чудеса    снег  у соседей во дворе гирлянда  прелесть просто   
19038	0	5	7	0	0	0	1	0	  вы просто супер  просто класс  кто не верит  тому в глаз           
19039	0	0	2	0	0	0	1	0	найл себя любит  d  
19040	0	0	12	0	0	0	0	0	и кстати  щас чекаю фанковый альбом снупа  очень вкатывает по звучанию  скоро полезу на рэпджэниус    
19041	0	0	9	0	0	0	0	0	друзья   это люди которых ты ненавидишь по меньшей мере раз в день    ff ru
19042	0	0	3	0	0	0	0	0	ахахаха  может это и правда  но сейчас мне смешно 
19043	0	0	7	0	0	0	0	0	в питере ебошит прямой наводкой  раз в   секунд  дождь такой что ничего не видно     
19044	0	0	6	0	0	0	0	0	ты мне не снишься  я тебе тоже  и слава богу    дядя сережа   
19045	0	0	9	0	0	0	0	0	сегодня ужасно насыщенный день столько дел    надеюсь успею все сделать 
19046	0	0	6	0	0	0	0	0	ксюша говорит не пиши  но я не буду делать то что она хочет 
19047	0	0	5	0	0	0	0	0	   сегодня просто день милостей и переписки 
19048	0	0	6	0	0	0	0	0	 почему  не обязательно  гулять  танцевать  слушать рок  
19049	0	0	4	0	0	0	0	0	мне пора было уже давно привыкнуть что он мой брат 
19050	0	0	7	0	0	0	0	0	   это так мило  когда парни ставят на аву свои детские фотографии     
19051	0	2	4	0	0	0	0	0	 обязательно  интересно  как судьба повернется    
19052	0	2	6	0	0	0	0	0	 познакомьте его с другой хорошей спортивной девушкой   клин клином  
19053	0	0	8	0	0	0	0	4	  эээ  это что получается  что я не настоящий   прийти к тебе в универ  настучать им по лицу   
19054	0	0	8	0	0	0	2	0	  у нас как всегда никак  d кстати твой парень так похож на других твоих парней  d
19055	0	0	7	0	0	0	2	0	    это типа как мур мур  но фырк фырк  ласкаюсь короче  d
19056	0	0	12	0	0	0	1	0	нам с дядей сашей стало скучно среди галдящих женщин и мы едем в гарааж    в пежо все красненькое… 
19057	0	0	4	0	0	0	0	1	 превосходно  с замечательным настроением  ты ка к  
19058	0	0	4	0	0	0	1	1	 а почему нет  звучит  вроде  неплохо    
19059	0	0	9	0	0	0	0	2	хто для тебе авторитет  чи людина на яку можешся покласти    брат   
19060	0	0	5	0	0	0	0	0	 выхожу я как то из ресторана  а мне какая то сволочь на руку наступила    
19061	0	0	6	0	0	0	1	0	 автобус с прицепом как временная замена будущего трамвая   
19062	0	1	4	0	0	0	1	2	он  а у тебя есть телефон  она  кокетничая   еесть  он  и у меня есть  круто да   d
19063	0	0	9	0	0	0	1	0	    я радуюсь  когда ты ретвитишь меня   но плз  совсем адовую жесть не транслируй на фейсбук   хотя бы избирател…
19064	0	0	9	0	0	0	0	0	реально симпотичней парня  который мне нравится больше никого нет и он походу догадался  что он мне нравится   
19065	0	1	12	0	0	0	0	0	учусь печь  мясной рулет  на вид может и не очень  но самое главное что вкусно  понедельник ужин дома… 
19066	0	0	7	0	0	0	1	0	смотрю   it crowd     сезон    от it там мало что осталось   
19067	0	0	9	0	0	0	1	0	сегодня празднуем с любимой год отношений      интересно сколько же еще годиков протянем    d
19068	0	5	13	0	0	0	1	0	   дома  сегодня вели занятия рязанцев ы  это было нечто       нам леша рассказал про армию  так круто оказывается  
19069	0	2	4	0	0	0	0	0	я такая лентяяйка     а подружки у меня тоже интересные      
19070	0	0	3	0	0	0	0	0	ночноой чаат  кавказавцы                
19071	0	0	4	0	0	0	1	0	 нит  этот смайл везде ставят где надо и не надо  d
19072	0	0	4	0	0	0	0	0	фотография как бы говорит  что сессия близко  
19073	0	2	4	0	0	0	0	0	наконец то я выспалась   и мне всётаки приснились эти коробки 
19074	0	5	10	0	0	0	0	1	кстати      на днях встретила знаете кого    лоднюю  вот это был нежданчик  но поговорили довольно таки хорошо     
19075	0	1	6	0	0	0	0	0	  воваа     а ведь мне еще текст доделывать   p s  кастинг из юмительный 
19076	0	0	2	0	0	0	1	0	   смешно       каквсебыло 
19077	0	0	8	0	0	0	0	0	 спасибо  ахах не сдала  все равно   дала последний срок  до четверга
19078	0	0	6	0	0	0	1	0	 не ссы братюнь  просто крик души  все терпимо   
19079	0	0	7	0	0	0	0	0	инстаграм тоже обновили   но там бредовые обновления   теперь можно публиковать фотки для избранных   
19080	0	0	6	0	0	0	1	0	 сегодня поразила всех своим чтением  великолепно рассказывает  
19081	0	0	8	0	0	0	0	0	   киса заговорила цитатками  надо пометить этот день в календаре красной ручкой   
19082	0	0	5	0	0	0	0	0	 у меня надежда только на карла  может получиться ему сделать из нее человека  
19083	0	1	9	0	0	0	0	0	в  новосибирск сегодня прекрасно  едем с коллегами на тренинг к    пан или пропал       такиедела
19084	0	0	7	0	0	0	0	3	а у вас когда нибудь получалось вытащить жвачку так  чтобы друзья не заметили  что у вас целая пачка       
19085	0	0	9	0	0	0	1	0	а ксюша с кристиной залезли под парту и прячутся от класухи  это типичный урок в    классе  d
19086	0	0	1	0	0	0	0	0	   мооре  
19087	0	0	3	0	0	0	1	0	 про кк не знал    а           на андроиде в этом
19088	0	0	5	0	0	0	1	0	 мур    лишний повод с тобой увидеться   
19089	0	0	4	0	0	0	0	0	 позвонишь мне вечером   нет ты  нет ты   нет ты лучше   естественно я лучше  а позвони то
19090	0	0	4	0	0	0	0	0	   мы с кариной решили что это всё не алё  
19091	0	0	5	0	0	0	0	0	настроение сносит крышуу            шакира помогает
19092	0	2	6	0	0	0	1	1	ужасный день  мне еще сейчас текст скучный переводить  кто развеселит     
